Name;Month;Star;Comment
Победы;9;1;Победа
Победы;9;1;.!.
Победы;9;1;Мой чемодан превратился в ничто
Победы;9;1;Не авиа компания. А Г....
Победы;9;1;Самая ужасная АК!!!
Победы;10;5;"Летела впервые Победой 14.10.22 Москва-Мин.воды и 16.10.22 обратно. 
Прочитав отзывы ниже, была готова ко всему)))
Но, Победа очень приятно удивила! Чистые борты, вежливый экипаж и сотрудники аэропорта.
Багаж 20 кг докупила за несколько часов до вылета
Место докупила на стойке регистрации.

Меня безусловно насторожили отзывы о том, что Победа может закрыть регистрацию на рейс при очереди на стойке регистрации. Надеюсь авиакомпания с этим разберётся!
Но, отзывы о багаже, несоответствующим габаритам и калибровке...В чем сложность изменить свою ручную кладь ещё дома и избежать проблем в аэропорту?
Покупая билет, Вы соглашаетесь с правилами авиакомпании! А по приезду в аэропорт, начинаете их отрицать."
Победы;10;5;Персонал очень вежливый, в самолёте чисто, приятно летать. Регистрация без проблем, быстро все прошла, с багажом тоже проблем не возникло, летела с ручной кладью, покупала сумку под габариты победы. Сиденья не откидываются, у меня рост 1.78 и лететь было комфортно.
Победы;10;5;Отличная авиакомпания: быстро, качественно, надёжно. Всегда приятный и приветливый персонал, без задержек. Без потери багажа. Быстрая регистрация и посадка. Рекомендую компанию.
Победы;10;5;"Если закрыть глаза на занудство и докапывания до размера рюкзака некоторых сотрудников с плохим настроением(((, который и на первый и второй взгляд и по факту всегда входит в колибратор, то вполне достойная авиакомпания на короткие перелеты (не откидные кресла и малое расстояние между, для высоких дискомфорт).  Ну и их фишка рассадить семьи по всему самолету, кто изначально не выбрал места это отдельная тема(((.
По полету всегда идеально. Стюарды вежливы. Взлет и прилет согласно расписания без задержек (прилет даже на опережение👍). Регистрация быстрая, без очередей. Ну и цена иногда радует))."
Победы;10;1;"Это не просто худшая авиакомпания, а худшая организация из всех, в которую обращался за свою жизнь. Покупать билеты через официальный сайт очень неудобно. Поля для заполнения сделаны так, чтобы ошибаться на каждом шагу, и доить с клиентов деньги. Купил билет на одну мать, а когда стал вбивать ребенка 7 лет, то оказалось что его отдельно уже добавить нельзя. Написал в техподдержку - она умышленно затягивает ответ. Пришлось звонить на горячую линию, 66 руб/мин, минуты три слушать музыку, пока оператор не возьмет трубку. Потом неторопливо вобьет данные ребенка, несколько раз попросит оставаться на линии и послушать музыку. Весь разговор занял более 17 (!) минут. И в итоге продают билет на 60% дороже. То есть билет стоил через сайт около 11т.р. (без багажа) а добавить ребенка через звонок стоило более 16 т.р. 
Перед вылетом дочь заболела и они с женой сдали билет, после чего мы написали заявление по почте на возврат денег с приложением всех документов. Прошел месяц - а деньги так и не вернули, и ответа тоже нет."
Победы;10;5;Рейс 115 Москва-Сочи, 05.10,все без задержек, приехали за 3 часа до вылета, спокойно прошли регистрацию, сдали багаж(оплата на сайте при покупке билета), ручная кладь тоже без проблемм(на сайте посмотрели размер), места xxl оплатили так же на сайте при покупке билета (удобно , ноги можно вытянуть и кресла мягкие  ,правда спинки не откидываются)самолёт почти новый, воду дают по требованию, пледов нет, не кормят (бутерброды взяли с собой, никто не запрещает). Билеты приобретали за 5 месяцев , получилось дешевле чем в других авиакомпания. А кто пишет негатив, внимательно читайте правила авиакомпании, приезжайте заранее в аэропорт и помните, это лоукостер, а не нравится летайте Аэрофлотом...  Авиакомпаний в стране много, у каждого есть выбор.
Победы;10;1;"К сожалению пришлось лететь на Победе из за раннего вылета, так как не было другого самолета. Стоимость билетов, кто там говорит что Победа самые дешевые билеты ???? Я купила за 7500… без багажа, так и еще чтобы пройти онлайн регистрацию я должна оплатить отдельно место!!! Это вообще ужас! 
Что меня поразило что на следующий день цена спустилась до 5500, я считаю это не справедливо!!! Поддержки , горячей линии нет, написать жалобу не возможно, сайт очень тупит! Просто кошмар! 
Питания нет, даже простого чая. За такую то цену. 

Регистрация + посадка пишут одно время, когда приезжаешь в аэропорт там время другое. Надеюсь мне больше никогда не посчастливится лететь этой компанией. "
Победы;10;1;"Сегодня 23.10.2022 в аэропорте Внуково я прошла все возможные регистрации и калибраторы!Мы прилетели транзитом из Анталии,ожидание между рейсами было 6 часов ,за это время мы обратились к сотрудникам победы ,где они видели и вес и калибровку нашего багажа!
Но при посадке уже на рейс сотрудник Светлана из всех пассажиров выбрала только меня и повела себя как истенный Цербер!Саетлана заставила меня снять с себя маленькую женскую сумку и положить в калибратор вместе с ручной кладью ,затем подтвердила что все проходит !
Когда я достала все и хотела идти на посадку Светлана(фамилию свою она отказалась мне говорить),сказала что дамскую сумочку она не видела и заставила ещё раз проделать те же манипуляции!
Это было похоже на издевательство!
Прошу вас набирать компетентных сотрудников  и проверять систематически к них зрение !Или у вас высший пилотаж - это издевательство над вашими непосредственными клиентами,которые платят вам деньги и приносят прибыль вашей компании?"
Победы;10;5;Чистый салон, красивые и очень внимательные стюардессы, вежливый пилот, своевременные вылет и прилёт. Единственный минус - маленький размер ручной клади, который можно взять в салон
Победы;10;2;"Летели Сочи-Челябинск 14 октября. Посадили с мужем в разных местах в самолёте, при том, что регистрировались за 3 часа до вылета и мест было много свободных. На борту за время полёта стюардесс вообще не было видно. Хотелось пить, но идти за стаканом воды  в их ""комнатку"" через весь самолёт не хотелось... (про кнопку вызовы персонала узнала уже после полета от знакомых)
В аэропорту очередь была одна на три направления: Тюмень, Казань, Челябинск...лучше приезжать в аэропорт заранее
Полёт Челябинск-Сочи 8 октября был более комфортный. Посадили с мужем вместе. Предлагали во время полёта воду, спрашивали всё ли хорошо. Регистрация была только на наше направлением, соответственно очередь была небольшой... 
На борту ни кормят, ни чай/кофе не дают в отличие от других авиакомпаний. В самолётах спинки сидений не откидываются, установлены только вертикально, спать неудобно
"
Победы;10;5;Хорошая авиакомпания, часто ей летаем с женой, сервиса на борту нет, только если стакан воды принесут по просьбе, но это компенсирует цена билета. Очень редкие задержки рейсов, в 95% по расписанию. Удобно покупать билеты через сайт, а также выбирать место в салоне, удобная регистрация онлайн за 24 часа до вылета. Очень строгие требования к ручной клади, при посадке стоят калибраторы которые определяют размеры ручной клади. Так как мы много с собой не берём, с этой проблемой не сталкивались. В целом, если внимательно прочитать правила авиакомпании и придерживаться их, то всё отлично и цена радует.
Победы;10;4;Из плюсов: относительно новые самолёты, мягкий взлёт, без сильных перепадов быстрая посадка на борт самолета, вежливые бортпроводники. Из минусов:не раскладывающиеся кресла, расстояние между креслами довольно маленькое, сидеть неудобно особенно на больших перелётах, ручная кладь небольших размеров. Но прельщает недорогая цена на перелёты.
Победы;10;5;"Победу все любят поливать помоями, но лично у меня никаких проблем не случалось. Все же в курсе, что теоретически могут придраться к размеру ручной клади. У меня за все полёты ни разу не спросили и даже не попросили поставить рюкзак в калибратор. Часто выбираю Победу, когда лечу куда-то на несколько дней с минимумом вещей. Хочу принципиально сидеть, например, у окна и на первых рядах – беру и оплачиваю себе место. 
После того, как я летела в раздолбанных уральских авиалиниях у туалета… Все познаётся в сравнении)

Отдельную благодарность хочу выразить пилоту рейса D188 13.10, который во время полёта часто выходил на связь с пассажирами и рассказывал, что и где мы можем увидеть интересного в иллюминаторе, где мы пролетаем, какая погода. Бортпроводники супер милые, всем бы такой выдержки, когда пассажиры ещё во время движения самолета по посадочной полосе начинают собирать свои сумки и планируют побыстрее выйти ))) 

Хотите летать в максимально комфортных условиях — выбирайте другие авиакомпании, где все необходимые вам пункты четко прописаны"
Победы;10;3;Нет смысла ожидать от лоукостера каких-то положительных моментов, но покупая билет ниже, чем у аэрофлота - нужно отдавать себе отчет в том, что ты не получишь сервис и комфорт наравне с аэрофлотом. Но почему на детей не выдают ремни безопасности ? когда летели туда, нас даже н проинструктировали. Обратно хоть подошла стюардесса и сказала, что в случае взлета/посадки и турбулентности нужно крепко держать ребенка. Вопрос, при чрезвычайной ситуации мне поможет то, что я буду крепко держать ребенка? как можно экономить на безопасности ? я теперь не уверена, что у них есть спасательные жилеты.
Победы;10;1;Ужасная компания! Летела два раза с маломобильным пассажиром, выкупила три места, для того чтобы больному человеку было удобно не только сидеть, но и прилечь можно, поскольку сидеть долго врачи запрещали после операции! Во первых нам продали первый ряд, очень неудобно было сидеть, чтобы вы знали маломобильным пассажирам запрещают сидеть на первом ряду, во вторых прям перед вылетом посадили на наш ряд, т. е на наше купленное место посадили человека, предъявив мне посадочный билет. Никакого человеческого отношения! Только пытаются разводить людей! Никогда в жизни не полечу больше победой и советовать никому не стану! 
Победы;10;1;Со Ставрополя до Москвы всё отлично 👌 но в Москве приехали в аэропорт за 1.5 часа до вылета, выстояли огроменную очередь и прям перед нами закрывают регистрацию 🤦🏻‍♀️ до вылета ещё 50 минут!!! В компании победа деликатно послали и сказали покупать новые билеты 🤷🏻‍♀️ мы оказывается должны были знать, что победа закрывает регистрацию на самолёт за час до вылета вот так!!! Жлобы одним словом. Больше не буду летать этой компанией, лучше взять билеты дороже но с хорошим сервисом. 
Победы;10;5;Вежливый персонал, низкая цена на билеты и багаж. В салоне чисто, вежливый персонал. Цена-качество. На многие направления из г. Челябинска прямые рейсы без пересадок, что очень удобно.
Победы;10;1;"Не довольна данной компанией, должны были лететь с Адлера до Новосибирска 19.08.22 вместе с племенннцей, но она 5.08 попала в инфекционную больницу г. Новокузнецка, соотвественно вылетить из Сочи 19.08 она не могла, отправила все не обходимые документы на юридический адрес, тишина, прошло уже больше 30 дней, а возврата до сих пор нет. Отмену на рейс делала заранее 5.08.22,почему другая авиакомпания  вернули деньги сразу, даже не потребовав документы?! А тут прошли уже все сроки и тишина и денег нет!  Связь платная, ничего толком не выяснить, я уже на неё потратила больше 1000 рублей, это какое-то издевательство над людьми! 
Вот думаю, может уже написать жалобу в вышестоящие инстанции, может тогда что-то сдвинется с места! "
Победы;10;5;Этой авиакомпанией пользуюсь много лет, устраивает меня лично всё ( цены 🤗 особенно скидки, обслуживание, персонал). Регистрация быстро. Перелёт проходит не заметно. Надеюсь так и будет в дальнейшем 🙏.
Победы;10;1;Купила 3 билета, лечу с ребёнком и бабушкой. Хотела перед полетом за 20 часов до вылета докупить багаж. В итоге багаж покупается только с выбором места. Пыталась купить через колл-центр (платный звонок), в итоге звонок обошёлся в 400 рублей и ничего не решили. Потом решила, что ладно, куплю через сайт, оформила багаж и место. По итогу место автоматически выбрано в хвосте, автоматически (что показывает красная звездочка), ребёнка 7ми лет посадить рядом не могу, так как нужно доплатят 349 рублей (хотя по правилам место должно автоматически выбираться рядом с родителям). 
Победы;10;5;Очень нравится,особенно салон самолетови так же приветствие юморное !)спасибо за полёт.Стюардессы великолепные !Пилотам отдельное спасибо за полет и мягкую посадку!)
Победы;10;1;Впервые столкнулась с авиокомпанией Победа и очень пожалела о своем выборе. Билет купила по максимуму., за 9000 руб. куда входит выбор места. Когда хотела сделать выбор, компания предложила сделать это за доп.плату.Я отказалась..Вылетая из Москвы в Нальчик был задержан рейс на час , т.к. пришлось переходить с одного самолета в другой( причину не объяснили) Обратный билет тоже был самый дорогой, и опять не удалось бесплатно выбрать место, т.к. я почему то была зарегистрирована на 32 ряд у туалета!? Дозвониться  и выяснить ничего не возможно, никто не брал трубку , да и звонок оказался платным ( 60 руб. минута). В аэропорту ничем не помогли.Пришлось ещё заплатить 249 руб!  Такое ощущение, что здесь работают *** и вымогатели денег. Работники в аэропорту грубят, только и могут придираться к размерам и весу богажа.Хуже  Компании я не знаю, трепят людям нервы и никак не соответствует такому названию!!  
Победы;10;5;Всегда недорого, и вполне комфортно, приветливый персонал и отличный сервис. Стараюсь всегда летать данной авиакомпанией!
Победы;10;1;"Добрый день!!!  Билет стоимостью 20000 руб. эконом класса - не соответствует обслуживанию данной компании. К сожалению выбора не было другими авиалиниями лететь. Самый маленькие габариты ручной клади (стандартная спортивная сумка не проходит по габаритам. Во всех остальных авиалиниях проблем с этой сумкой не происходило)
Ценна завышена, обслуживание клиентов не дотягивает даже на одну заезду;
Не удобные кресла (маленькие, не опускается спинка, пошарпаные сиденья, там где ноги слишком узко);
Кроме воды ничего нет;
Я думала за такие деньги все улучшили для клиентов - оказалось НЕТ!!!!
Хотелось бы чтоб авиакомпания заботилась о своих пассажирах!!!
Приходится часто летать, совсем не хочется переживать по таким вопросам!!! Цена должна соответствовать, у людей выбора нет - необходимо летать. Не нужно пользоваться этой безвыборной необходимостью!!!"
Победы;10;1;"Купила билеты на сайте авиакомпании, получила чек об успешной оплате, но когда приехала в аэропорт оказалось, что меня нет в базе данных. Но от авиакомпании мне приходилось извещение, что на  мой рейс произошли изменения во времени. Значит, если мне присылали эти уведомления, соответственно я у них в базе была. 
Но это ещё не всё мои приключения, пока в аэропорту выяснили, почему я не зарегистрированна на рейс, я сотрудников авиакомпании Победа попросила отдать мне мои документы, чтоб могла пойти и купить на этот рейс другой билет,  на что мне сказали не надо сейчас разберёмся. В итоге пока они разбирались где то, на рейс регистрация закончилась и улететь у меня не получилось на этом рейсе. Когда пришли сотрудники, стали передо мной извиняться, но самолёт уже на тот момент закончил посадку пассажиров. Вот такая, история у меня м этой авиакомпанией, "
Победы;10;1;Доброго времени. До одного прекрасного момента мое мнение о данном перевозчике было нетрально. Но  в один прекрасный день прибыв в аэропорт за 1 час до вылета мне сообщают, что меня нет в списках на рейс. Номер рейса 468 Саратов-Внуково. 26.10.22. Позвонив в компанию в которой заказывал билет мне ответили, что я есть в списках и меня видят. На стойке регистрации продолжали утверждать, что меня нет в списке на рейс. Набрав на оф номер телефона данной авиа компании ( который без малого платный) мне сообщили что я есть в списках но мест в самолёте нет. Что билеты всегда продаются с условием что кто то не приедет или опоздает. Получается рулетка какая то. В конечном итоге так и не улител. Других рейсов на эту дату нет. Предложили улитеть другим рейсом 478 на следующий день 27.10. или вернуть деньги. Вот так . Больше летать данной авиакомпание  не буду и ни кому не советую. Кинут и даже глазом не моргнут.
Победы;10;1;Крайне недовольна Вашей авиакомпанией, так как Вы меня поставили в очень трудное и тяжёлое положение, вообще не предупредив об отмене рейса DP-329 Адлер-Сочи 25.10.22г. Я узнала об этом будучи в аэропорту (причину так и не сказали). Оказалось,  что его перенесли на 27.10.22г.,где мне жить 2 дня? На что представитель авиакомпании сказала,  что рейс был отменен уже давно и что всем отправили уведомления по электронной почте об отмене рейса. Никакого уведомления я не получала. На что я спросила что мне делать, она только сказала можете написать заявление о вынужденном возврате денежных средств,  которые должны придти через месяц. Подчеркну, билеты здесь стоят недёшево. Ни о каких компенсациях,  моральном и материальном вреде речи даже не шло,  т.е. отвратительное отношение к клиентам. Не советую иметь дело с данной авиакомпанией. 
Победы;10;1;3 октября 2022 у нас был вылет из Барнаула в Москву  авиакомпанией Победа но так случилось что мы по дороге в аэропорт имени Германа Титова в городе Барнаул у машины (такси которая была заказана заранее)  лопнуло колесо и мы опоздали на пять минут на регистрацию т. е мы прибыли в 6:05 а вылет был в 6:45 мы обратились к представителю этой авиакомпании где нам было сказано ничем помочь не могу билеты на самолёт стоят не дёшево сами понимаете можно было войти в положение ведь мы с мужем и дочерью летели на суд и опаздали мы не по своей вине и у этой авиакомпании нет онлай регистрации больше этой авиакомпанией не полетим очень неготивное осталось впечатление от этой компании не советую эту авиакомпанию 
Победы;10;1;"Что говорят сотрудники: «Вы опоздали на регистрацию на 10 секунд!» / Что в реальности: На мое место посадили другого человека

2 стойки регистрации на весь аэропорт, никакого объявления о конце регистрации. Очередь специально затягивают, регистрируют человека ну очень долго, еще и переговариваясь между собой и по телефону. Итак, вот что я услышала на стойке регистрации Победы: «Вы опоздали на регистрацию на 10 секунд!» Мы летели с подругой, которая регистрировалась до меня и ее пропустили на рейс. На наш вопрос что делать, сотрудница гневно посмотрела на нас и сказала моей подруге: «Ну, бегите на самолет, а то и вы опоздаете». Деньги конечно же никто не вернул, а подруга потом сказала, что на моем месте сидел другой человек. Кстати, до отправления самолета еще было больше 40 минут, когда меня послали на***!!!

Что я вижу: компания лоханулась с овербукингом и просто отдала мое место другому, хотя его выбор был даже оплачен. 

Хотите возненавидеть перелеты, тогда летите Победой. Хуже нее сложно себе представить…"
Победы;10;5;Часто летаю этой авиакомпанией. За те деньги, которые стоит билет, всё отлично! Всегда по расписанию, вежливый экипаж.  Да, в эконом-классе не кормят. Ну и что. Два часа в полете можно и не кушать. Отрадно, что есть онлайн регистрация  - вообще красота!
Победы;10;1;"Приобрел возвратный билет менее, чем за 48 часов до вылета. При выборе билета на сайте было указано, что билет возвратный, специально купил его (заплатил в 2 раза дороже) т.к. поездка было под вопросом, чтобы если что билет можно было вернуть. На следующий день отменил билет, кстати с этим тоже пришлось разбираться, такой небольшой квест - это делается через обращение в компанию на отдельной странице, кнопки ""отменить"" в бронировании нет.
Приходит ответ, что билеты авиакомпании невозвратные.  А те, что как бы возвратные являются возвратными если делаешь отмену более, чем за 48 часов до вылета.
Авиакомпания ""Победа"", зачем же вы указываете на сайте при бронировании, что билет возвратный если я покупал его  уже менее чем за 48 часов до вылета? Для таких случаев не должно быть указано, что билет возвратный.
Возможность приобрести возвратный билет должна быть только  если приобретаешь его более, чем за 48 часов до вылета.
А так получается, обман...
Билет как бы возвратный, но на самом деле не возвратный."
Победы;10;1;Пытались сегодня 30.10.2022 г. на 7.45 улететь в Волгоград, регистрацию прошли в 6.55. Но на посадку в итоге попали только в 7.25, просто отвратительное отношение к людям на досмотре, из 6 лент работало только 3, как результат огромные очереди, даже людей с детьми не пропускали. Таких на стойку посадки нас подошло 5 человек, один мужчина уже там стоял, он сказал что тут никого нет, он уже ходил узнавал, ему сказали, что вас тут таких опоздавших 32 человека. Такое впечатление, что на посадке представитель авиакомпании принимает решение о окончании посадки по своему усмотрению по внутренним часам, посадка вроде как закончилась в 7.29, а на самом деле похоже в 7.19, т.к. в 7.20 на стойке уже никого не было! Все в шоке вроде как не опоздали, но опоздали. Это было во Внуково.
Победы;10;1;Больше никогда не воспользуюсь услугами этой авиакомпании!!! Клиентоориентированность? Что? Не … не слышали! Мало того, что за чемоданы пришлось доплачивать более 12 тысяч, Дак они ещё и просто сломали чемодан, потому что просто их швыряют… это ещё полбеды! Написала обращение, прошло больше 30 дней - ноль эмоций! Решила позвонить и уточнить каков ответ. Мало того, что пришлось заплатить более 330 руб  за пару звонков ( звонки платные !!!) длительностью несколько минут, Дак ещё и ничего не узнала! Оказывается надо повторно написать обращение и опять ждать! Это вообще как ??? Вы хоть немного уважайте своих клиентов! Я молчу, что за 3,5 ч полёта ( от Перми до Сочи) не то, чтобы дать людям хотя бы лёгкий перекус, не предусмотрено просто даже чая или кофе! Это даже не эконом-класс, а какое то дно-класс! 
Победы;10;1;Столкнулся с покупкой билета через официальный сайт,врагу не пожелаешь таких проблем.при покупке с карточки сбербанка были списаны деньги что подтвердилось СМС сообщением,  победа утверждает что не получили,билета не дождался начал выяснять где деньги, банк дал выписку что платеж был отклонен авиакомпанией,но почему то только часть платежа,около половины по выписке из банка всё таки был зачислен на счёт победы . Связаться с ними практически не возможно, звонок платный 65 руб минута,разговор специально затягивают чтобы больше получить денег,на электронные письма не отвечают несколько дней,а потом прислали отписку. после выяснилось что деньги за билет отклонили но взяли только за страховку, короче крахоборы знатные. Итог ни денег,ни билета ни ответа от них.вообщем ни кому не советую брать билеты на их официальном сайте 
Победы;10;1;Опоздали на 5 минут, не впустили 8 человек на рейс, в том числе 3 детей, даже тех, кто на минуту опоздал, сгорели билеты туда-обратно автоматически, даже обратные, так как на первый рейс опоздали!!!! Времени было достаточно для посадки, у всех пассажиров ручная кладь, чисто по формальным признакам отказали в посадке, Победе выгодно продавать одни и те же билеты по несколько раз, вот и придумали эти правила со сгоранием автоматическом обратных билетов! В этой компании нет лояльности к клиентам. Никогда в одно бронировании не берите билеты туда-обратно, на первый рейс не пустят, обратный рейс сгорит. Раньше такого не было, сейчас они зарабатывают как могут. 
Победы;10;1;Хуже компании нет. Дозвониться до колл-центра невозможно, к тому же звонок платный (до 60 рублей минута), отвечают на обращения с большой задержкой, в аэропорту ручная кладь свободно вошла в габаритный ящик, сфотографировали, в салоне самолёта вновь заставили положить в ещё меньшую габаритную коробку, в которую с трудом входит дамская сумка. Конечно же, ручная кладь, которая покупалась специально по размерам, указанным на сайте авиакомпании, не вошла в эту коробочку. Для чего так раздражать пассажиров, которые прошли все измерения ручной клади? Почему невозможно дозвониться до авиакомпании по единственному, указанному телефону на сайте? Почему на обращения ответы поступают с большой задержкой? Испорчено всё впечатление от отдыха. 
Победы;10;1;При вводе отчества , телефон исправил на некорректное, я в спешке не обратил на это внимание. На стойке регистрации мне объявили стоимость исправления ПНД в размере 5000 руб, при стоимости билета в 3000 руб. В результате был вынужден оплатить ещё один билет в целях сокращения непредвиденных затрат. Пока стоял в очереди на посадку, наблюдал  картину как мужика из-за обычного рюкзака и сумки с ноутбуком разводили на оплату багажа. Так как компания полное ДНО , самолёт не паркуют к рукаву на перроне. Садимся в два автобуса , полностью забивают автобусы , так что невозможно пошевелиться, нельзя же третий рядом поставить , или самолёт к РУКАВУ. Сели в самолёт , от планируемой даты вылета задержка составляет 30 мин., видимо были проблемы с доступом на вылет . Видел что при проверке элеронного оперения , два сегмента поднялись ниже остальных… в общем это первый опыт полёта этой компанией. Мера была вынужденная , так как ближайший вылет. Не рекомендую! Лучше чуть-чуть доплатить и выбрать более качественную авиакомпанию где думают о клиентах, а не о сдирании копеек.
Победы;10;1;Вы там совсем ку ку? Ручная кладь раза в два меньше чем у остальных авиакомпаний. В такую ручную кладь максимум маленький рюкзак поместится, в то время как в других авиакомпаниях люди огромные баулы с собой протаскивают. В самолете расстояние между сиденьями настолько маленькое, что даже детям там покажется тесно, а сила с которой дует воздух из воздуховодов напоминает дыхание чахлой мыши.. в самолёте не кормят, о чем вам весело сообщит голос Сергея Бурунова из динамиков. Даже напитков кроме воды никаких предложить не могут. «Победа» - победа над кем? Над комфортом пассажиров? Тут вы точно справились. Единственное, что можно отметить это работа экипажа: стюардесс и летчиков, видно, что ребята стараются как-то придать хороший облик  авиакомпании «Позор» , ой «Победа».. надеюсь судьба убережёт меня от очередного полета этой авиакомпании
